id,astar_1250tr_reg_dep,cr_1250tr_dep,astar_1250tr_reg_arr,cr_1250tr_arr,astar_1250tr_reg_route,cr_1250tr_route,astar_1250tr_reg_traveltime,cr_1250tr_traveltime,same_traveltime?,same_route?
469,469.0,469.0,610.0,624.0,['325 E0 -123 125 -126 -25'],['325 E0 -123 125 -126 -25'],141.0,155.0,False,True
470,472.0,472.0,619.0,633.0,['325 E0 -123 125 -126 138 -E5'],['325 E0 -123 125 -126 138 -E5'],147.0,161.0,False,True
471,471.0,471.0,702.0,573.0,['319 -319 -38 -17 25'],['319 -319 -38 -17 25'],231.0,102.0,False,True
472,472.0,472.0,591.0,601.0,['-38 -17 25 126 -125'],['-38 -17 25 126 -125'],119.0,129.0,False,True
473,473.0,473.0,609.0,661.0,['E3 -319 -38 64 -121 125 -126'],['E3 -319 -38 64 -121 125 -126'],136.0,188.0,False,True
474,479.0,474.0,620.0,595.0,['E4 E3 -319 -38 64'],['E4 E3 -319 -38 64'],141.0,121.0,False,True
475,475.0,475.0,590.0,663.0,['19 -19 -9 11 E4'],['19 121 -64 -13 -3 11 E4'],115.0,188.0,False,False
476,492.0,477.0,623.0,575.0,['E4 E3 -319 319'],['E4 E3 -319 319'],131.0,98.0,False,True
477,477.0,477.0,584.0,614.0,['-64 38 313'],['-64 38 313'],107.0,137.0,False,True
478,483.0,480.0,1752.0,727.0,['-11 3 13 116'],['-11 9 17 116'],1269.0,247.0,False,False
479,479.0,479.0,638.0,775.0,['-E3 -E4 -11 7 E5 -138 138'],['-E3 -119 -15 -3 7 E5 -138 138'],159.0,296.0,False,False
480,480.0,480.0,585.0,573.0,['138 -138 126 -125 121'],['138 -138 126 -125 121'],105.0,93.0,False,True
481,481.0,481.0,853.0,680.0,['325 E0 -E1 -116 116 E1'],['325 E0 -123 121 -64 116 E1'],372.0,199.0,False,False
482,482.0,482.0,526.0,528.0,['-123 -19'],['-123 -19'],44.0,46.0,False,True
483,488.0,487.0,2003.0,603.0,['-116 -13 -3 7'],['-116 -13 -3 7'],1515.0,116.0,False,True
484,484.0,484.0,669.0,618.0,['119 E3 -319 325 E0'],['119 E3 -319 325 E0'],185.0,134.0,False,True
485,485.0,487.0,669.0,698.0,['-17 -9 11 E4 -119'],"['-17 17 -13 15 119 -119', '-17 -9 11 E4 -119']",184.0,211.0,False,False
486,487.0,491.0,536.0,535.0,['325 E0'],['325 E0'],49.0,44.0,False,True
487,494.0,497.0,582.0,590.0,['-319 313 E1 -E0'],['-319 313 E1 -E0'],88.0,93.0,False,True
488,488.0,488.0,619.0,630.0,['-126 -25 -9 11 E4 E3'],['-126 138 -E5 -7 11 E4 E3'],131.0,142.0,False,False
489,502.0,502.0,609.0,616.0,['-319 -38 -17 25 138 -E5'],['-319 -38 -17 25 138 -E5'],107.0,114.0,False,True
490,490.0,490.0,624.0,639.0,['-123 -19 -9 7'],['-123 121 -64 -13 -3 7'],134.0,149.0,False,False
491,491.0,491.0,662.0,665.0,['-126 -25 17 38 319 -E3'],['-126 -25 17 38 319 -E3'],171.0,174.0,False,True
492,493.0,493.0,574.0,598.0,['138 -138 -25 25'],['138 -138 -25 25'],81.0,105.0,False,True
493,493.0,493.0,633.0,607.0,['E3 -319 313 E1 -E0'],['E3 -319 313 E1 -E0'],140.0,114.0,False,True
494,496.0,494.0,591.0,608.0,['25 -25 17 -13'],['25 -25 17 -13'],95.0,114.0,False,True
495,495.0,498.0,831.0,1106.0,['-E0 -325 313 E1 -123'],['-E0 -325 313 E1 -123'],336.0,608.0,False,True
496,496.0,496.0,1476.0,757.0,['-E5 -7 3 13 64 -121 123 -E0'],['-E5 -7 9 19 123 -E0'],980.0,261.0,False,False
497,498.0,506.0,1088.0,634.0,['E3 -319 313 -116'],['E3 -319 313 -116'],590.0,128.0,False,True
498,498.0,503.0,1890.0,743.0,['-7 3 13 64 -121 123 -E1'],['-7 9 19 123 -E1'],1392.0,240.0,False,False
499,501.0,512.0,578.0,597.0,['E3 -319 -38 64'],['E3 -319 -38 64'],77.0,85.0,False,True
500,502.0,502.0,919.0,616.0,['-123 121 -64 -13 15'],['-123 121 -64 -13 15'],417.0,114.0,False,True
501,685.0,747.0,2528.0,1183.0,['117 -38 -17 -9 11 E4'],['117 -117 -15 -3 11 E4'],1843.0,436.0,False,False
502,502.0,502.0,572.0,618.0,['-64 -17 -9'],['-64 -17 -9'],70.0,116.0,False,True
503,503.0,503.0,1898.0,632.0,['-15 13 -17 25 126 -125'],['-15 -3 7 E5 -138 126 -125'],1395.0,129.0,False,False
504,504.0,504.0,598.0,622.0,['38 319 -E3'],['38 319 -E3'],94.0,118.0,False,True
505,505.0,505.0,1869.0,898.0,['13 -17 25 126'],['13 -17 25 126'],1364.0,393.0,False,True
506,506.0,506.0,747.0,627.0,['123 -E1 -116'],['123 -E1 -116'],241.0,121.0,False,True
507,507.0,507.0,1322.0,668.0,['313 -116 -17 25 -25'],['313 E1 -123 125 -126 -25'],815.0,161.0,False,False
508,516.0,522.0,1562.0,644.0,['-125 121 -64 -13 15 119'],['-125 121 -64 -13 15 119'],1046.0,122.0,False,True
509,509.0,509.0,1343.0,721.0,['-119 -15 -3 3'],['-119 -15 -3 3'],834.0,212.0,False,True
510,510.0,511.0,529.0,530.0,['-17'],['-17'],19.0,19.0,True,True
511,515.0,511.0,1131.0,1093.0,['64 -121 123 -E0 -325'],['64 -121 123 -E0 -325'],616.0,582.0,False,True
512,512.0,512.0,605.0,713.0,['-126 -25 -9 9'],['-126 -25 -9 9'],93.0,201.0,False,True
513,513.0,513.0,1036.0,726.0,['-11 3 13 64'],['-11 9 17 64'],523.0,213.0,False,False
514,515.0,515.0,544.0,545.0,['-126'],['-126'],29.0,30.0,False,True
515,520.0,519.0,609.0,623.0,['-25 25 138 -138'],['-25 25 138 -138'],89.0,104.0,False,True
516,518.0,518.0,1901.0,1087.0,['13 38 313 -116'],"['13 64 -121 123 -E1 -116', '13 38 313 -116']",1383.0,569.0,False,False
517,517.0,517.0,1515.0,801.0,['-11 3 13 38 313'],['-11 11 E4 E3 -319 313'],998.0,284.0,False,False
518,518.0,518.0,1274.0,1091.0,['-19 19 123 -E0 -325'],['-19 19 123 -E0 -325'],756.0,573.0,False,True
519,521.0,519.0,684.0,617.0,['-138 -25 17 38 -117'],['-138 -25 17 38 -117'],163.0,98.0,False,True
520,522.0,523.0,608.0,615.0,['25 -25 17 116'],['25 -25 17 116'],86.0,92.0,False,True
521,525.0,531.0,993.0,664.0,['25 -25 17 -13 15 119 -E4'],['25 -25 17 -13 15 119 -E4'],468.0,133.0,False,True
522,523.0,522.0,2475.0,679.0,['313 -116 -17 -9 11'],['313 -116 -13 -3 11'],1952.0,157.0,False,False
523,523.0,523.0,622.0,681.0,['-123 -19 -9 11'],['-123 121 -64 -13 -3 11'],99.0,158.0,False,False
524,525.0,531.0,693.0,589.0,['E3 -319 -117'],['E3 -319 -117'],168.0,58.0,False,True
525,526.0,525.0,1099.0,644.0,['313 -116 64'],['313 -116 64'],573.0,119.0,False,True
526,526.0,526.0,664.0,720.0,['116 -313 319 -E3'],"['116 E1 -123 121 -64 38 319 -E3', '116 E1 -123 -19 17 38 319 -E3']",138.0,194.0,False,False
527,527.0,527.0,667.0,679.0,['E4 -119'],['E4 -119'],140.0,152.0,False,True
528,528.0,528.0,2482.0,747.0,['-E4 -11 3 13 -17 -9'],['-E4 -11 9 -9'],1954.0,219.0,False,False
529,529.0,530.0,2393.0,667.0,['15 -15 13 -17 25 138 -E5'],['15 -15 -3 7 E5 -138 138 -E5'],1864.0,137.0,False,False
530,530.0,530.0,2206.0,825.0,['E0 -E1 -116 -13 15 119 -119'],['E0 -123 121 -64 -13 15 119 -119'],1676.0,295.0,False,False
531,535.0,535.0,567.0,652.0,['-121 123'],['-121 123'],32.0,117.0,False,True
532,533.0,534.0,935.0,706.0,['-119 -15 -3'],['-119 -15 -3'],402.0,172.0,False,True
533,533.0,533.0,1823.0,1064.0,['126 -125 121 -64 -13 15 117'],['126 -125 121 -64 -13 15 117'],1290.0,531.0,False,True
534,544.0,538.0,2505.0,1151.0,['-325 -38 -17 -9 7 E5'],"['-325 -38 -13 -3 7 E5', '-325 -117 -15 -3 7 E5']",1961.0,613.0,False,False
535,536.0,537.0,666.0,936.0,['116 -313 319 -E3'],['116 E1 -123 121 -64 38 319 -E3'],130.0,399.0,False,False
536,536.0,539.0,580.0,665.0,['123 -123'],['123 -123'],44.0,126.0,False,True
537,537.0,537.0,1474.0,659.0,['15 -15 13 64'],['15 119 E3 -319 -38 64'],937.0,122.0,False,False
538,1402.0,538.0,2406.0,915.0,"['13 -13 -3 3', '13 38 -117 -15 -3 3']",['13 -13 -3 3'],1004.0,377.0,False,False
539,540.0,539.0,584.0,580.0,['17 -17'],['17 -17'],44.0,41.0,False,True
540,540.0,540.0,2310.0,1377.0,['-E3 -119 -15 13 64 -121 -19'],['-E3 -119 -15 -3 9 19 -19'],1770.0,837.0,False,False
541,542.0,541.0,660.0,662.0,['-38 38 319 -E3'],['-38 38 319 -E3'],118.0,121.0,False,True
542,542.0,542.0,1178.0,1206.0,['-E0 -325 313 E1 -123'],['-E0 -325 313 E1 -123'],636.0,664.0,False,True
543,545.0,550.0,1198.0,974.0,['-E1 -116 -13 13'],['-E1 -116 -13 13'],653.0,424.0,False,True
544,544.0,544.0,1817.0,709.0,['-7 3 13 -13'],['-7 9 17 -13'],1273.0,165.0,False,False
545,546.0,545.0,2209.0,842.0,['E0 -E1 -116 -13 15 119 -119'],"['E0 -123 121 -64 -13 15 119 -119', 'E0 -123 121 -64 38 -117 119 -119']",1663.0,297.0,False,False
546,546.0,550.0,610.0,646.0,['325 E0 -123'],['325 E0 -123'],64.0,96.0,False,True
547,547.0,547.0,658.0,653.0,['-123 -19 19'],"['-123 -19 19', '-123 125 -126 -25 19']",111.0,106.0,False,False
548,548.0,559.0,694.0,696.0,['319 -E3 -119 119'],['319 -E3 -119 119'],146.0,137.0,False,True
549,549.0,549.0,1561.0,659.0,['121 -64 -13 15 119'],['121 -64 -13 15 119'],1012.0,110.0,False,True
550,550.0,550.0,1892.0,1327.0,['-325 -38 -17 25 126 -125'],"['-325 -38 -17 25 126 -125', '-325 -117 -15 -3 7 E5 -138 126 -125', '-325 -117 -15 -3 9 25 126 -125', '-325 313 E1 -123 125 -126 126 -125']",1342.0,777.0,False,False
551,551.0,551.0,1326.0,880.0,['-64 -13 13'],['-64 -13 13'],775.0,329.0,False,True
552,552.0,552.0,623.0,628.0,['25 -25 17 64'],['25 -25 17 64'],71.0,76.0,False,True
553,553.0,555.0,665.0,669.0,['17 -13 -3 11 E4'],['17 -13 -3 11 E4'],112.0,114.0,False,True
554,557.0,554.0,668.0,1031.0,['123 -E1 -313 -38'],['123 -123 121 -64 38 -38'],111.0,477.0,False,False
555,556.0,557.0,667.0,733.0,['121 -64 -17'],['121 -64 -17'],111.0,176.0,False,True
556,1418.0,556.0,2312.0,1379.0,['13 64 -121 -19'],['13 64 -121 -19'],894.0,823.0,False,True
557,557.0,559.0,651.0,766.0,['-123 -19 17 38'],['-123 121 -64 38'],94.0,207.0,False,False
558,563.0,560.0,2002.0,674.0,['-64 -13 -3 3'],['-64 -13 -3 3'],1439.0,114.0,False,True
559,559.0,560.0,740.0,664.0,['121 -64 38 319'],['121 -64 38 319'],181.0,104.0,False,True
560,560.0,561.0,706.0,683.0,['38 -38 -17 -9 11 E4'],['38 -117 -15 -3 11 E4'],146.0,122.0,False,False
561,561.0,561.0,645.0,665.0,['325 E0 -123 125'],['325 E0 -123 125'],84.0,104.0,False,True
562,562.0,562.0,1842.0,857.0,['126 -125 123 -E1 -116'],['126 -125 123 -E1 -116'],1280.0,295.0,False,True
563,563.0,566.0,696.0,859.0,['E1 -123 -19 17 38 325'],['E1 -123 121 -64 38 325'],133.0,293.0,False,False
564,564.0,568.0,649.0,654.0,['-3 7 E5 -138'],['-3 7 E5 -138'],85.0,86.0,False,True
565,565.0,565.0,636.0,636.0,['15 119 E3 -319'],['15 119 E3 -319'],71.0,71.0,True,True
566,566.0,566.0,690.0,700.0,['-38 -17 -9 11 -11'],['-38 -13 -3 11 -11'],124.0,134.0,False,False
567,568.0,568.0,1559.0,1018.0,['64 -121 -19 17 -13 15 119'],"['64 -121 121 -64 -13 15 119', '64 -121 121 -64 38 -117 119']",991.0,450.0,False,False
568,569.0,568.0,746.0,895.0,['-9 7 E5 -138 -25 19 125 -126'],['-9 9 19 125 -126'],177.0,327.0,False,False
569,569.0,569.0,1845.0,862.0,['126 -125 123 -E1 -116'],['126 -125 123 -E1 -116'],1276.0,293.0,False,True
570,570.0,577.0,643.0,735.0,['25 -25 17 -17'],['25 -25 17 -17'],73.0,158.0,False,True
571,571.0,571.0,1411.0,1100.0,['-E0 -325 -38'],['-E0 -325 -38'],840.0,529.0,False,True
572,590.0,573.0,1383.0,748.0,['-64 -17 17'],['-64 -17 17'],793.0,175.0,False,True
573,574.0,573.0,1557.0,625.0,['3 15 119'],['3 15 119'],983.0,52.0,False,True
574,578.0,574.0,711.0,877.0,['-121 123 -E1 -313 -117'],['-121 121 -64 38 -117'],133.0,303.0,False,False
575,582.0,575.0,1061.0,875.0,['-13 13 64 -121 125'],['-13 -3 9 19 125'],479.0,300.0,False,False
576,576.0,576.0,1971.0,672.0,['138 -E5 -7 3 -3'],['138 -E5 -7 3 -3'],1395.0,96.0,False,True
577,1424.0,577.0,1911.0,967.0,"['13 -17 25 138 -E5', '13 64 -121 125 -126 138 -E5']",['13 -17 25 138 -E5'],487.0,390.0,False,False
578,579.0,578.0,2368.0,890.0,['-E1 -116 -13 -3'],['-E1 -116 -13 -3'],1789.0,312.0,False,True
579,579.0,581.0,637.0,642.0,['25 126 -125'],['25 126 -125'],58.0,61.0,False,True
580,582.0,581.0,625.0,850.0,['-E1 -313'],['-E1 -313'],43.0,269.0,False,True
581,582.0,586.0,612.0,618.0,['138 -E5'],['138 -E5'],30.0,32.0,False,True
582,585.0,589.0,704.0,796.0,['138 -138 -25 17 38 -117'],['138 -E5 -7 11 E4 E3 -319 -117'],119.0,207.0,False,False
583,584.0,584.0,715.0,905.0,['-9 7 E5 -138 -25 19 123'],['-9 9 19 123'],131.0,321.0,False,False
584,584.0,584.0,679.0,789.0,['-11 11 E4 E3 -319'],['-11 11 E4 E3 -319'],95.0,205.0,False,True
585,585.0,585.0,692.0,673.0,['-17 19 125 -126'],['-17 19 125 -126'],107.0,88.0,False,True
586,588.0,588.0,1288.0,1095.0,['-25 17 38 325 -325'],['-25 19 123 -E0 -325'],700.0,507.0,False,False
587,587.0,588.0,727.0,789.0,['-11 7 E5 -138 -25 25'],['-11 9 25'],140.0,201.0,False,False
588,592.0,588.0,670.0,667.0,['-138 138 -E5 -7'],['-138 138 -E5 -7'],78.0,79.0,False,True
589,589.0,589.0,653.0,660.0,['15 -15 -3 11'],['15 -15 -3 11'],64.0,71.0,False,True
590,592.0,590.0,625.0,627.0,['38 319'],['38 319'],33.0,37.0,False,True
591,591.0,591.0,952.0,1002.0,['-119 119 E3 -319 -38 64'],['-119 119 E3 -319 -38 64'],361.0,411.0,False,True
592,594.0,592.0,1849.0,860.0,['-117 119 E3 -319 313 -116'],['-117 119 E3 -319 313 -116'],1255.0,268.0,False,True
593,593.0,595.0,709.0,800.0,['E0 -123 -19 17 64'],"['E0 -E1 -116 64', 'E0 -123 -19 17 64']",116.0,205.0,False,False
594,594.0,594.0,1180.0,820.0,['121 -64 -13 15 119'],"['121 -64 -13 15 119', '121 -64 38 -117 119']",586.0,226.0,False,False
595,595.0,597.0,677.0,686.0,['17 116 E1 -E0'],['17 116 E1 -E0'],82.0,89.0,False,True
596,596.0,596.0,1847.0,864.0,['-125 123 -E1 -116'],['-125 123 -E1 -116'],1251.0,268.0,False,True
597,597.0,598.0,1420.0,1102.0,['-325 319'],['-325 319'],823.0,504.0,False,True
598,599.0,601.0,820.0,758.0,['125 -126 -25 17 38 325'],['125 -126 -25 17 38 325'],221.0,157.0,False,True
599,599.0,603.0,753.0,906.0,['E0 -123 -19 17 64 -121'],['E0 -E1 -116 64 -121'],154.0,303.0,False,False
600,600.0,600.0,755.0,846.0,['38 -38 -17 25 -25'],['38 -38 -17 25 -25'],155.0,246.0,False,True
601,602.0,601.0,1304.0,772.0,['121 -64 116'],['121 -64 116'],702.0,171.0,False,True
602,603.0,602.0,710.0,711.0,['-9 11 E4 E3 -319'],['-9 11 E4 E3 -319'],107.0,109.0,False,True
603,603.0,610.0,1291.0,1097.0,['-38 38 325 -325'],['-38 116 E1 -E0 -325'],688.0,487.0,False,False
604,611.0,606.0,687.0,700.0,['-138 -25 -9 11'],['-138 -25 -9 11'],76.0,94.0,False,True
605,605.0,618.0,680.0,704.0,['-125 -19 -9 11'],['-125 -19 -9 11'],75.0,86.0,False,True
606,606.0,621.0,694.0,871.0,['9 17 38 -38'],['9 17 38 -38'],88.0,250.0,False,True
607,607.0,610.0,747.0,773.0,['19 123 -E1 -313 325'],['19 -19 17 38 325'],140.0,163.0,False,False
608,608.0,608.0,774.0,807.0,['325 E0 -123 -19'],['325 E0 -123 -19'],166.0,199.0,False,True
609,609.0,609.0,1342.0,769.0,['-126 -25 17 -13 15 -15'],['-126 -25 17 -13 15 -15'],733.0,160.0,False,True
610,610.0,610.0,1312.0,819.0,['123 -123 -19 -9 3'],['123 -123 -19 -9 3'],702.0,209.0,False,True
611,1458.0,611.0,1921.0,1032.0,['13 64 -121 125 -126 138 -138'],['13 -13 -3 7 E5 -138'],463.0,421.0,False,False
612,612.0,612.0,2059.0,752.0,['3 -3 7 E5 -138 138 -E5'],['3 -3 7 E5 -138 138 -E5'],1447.0,140.0,False,True
613,613.0,613.0,1318.0,719.0,['25 -25 -9 3'],['25 -25 -9 3'],705.0,106.0,False,True
614,614.0,614.0,838.0,857.0,['-E3 -E4 -11 11 E4 E3 -319 325 E0'],['-E3 -119 119 E3 -319 325 E0'],224.0,243.0,False,False
615,615.0,617.0,747.0,853.0,['119 -E4 -11 7 E5 -138 126'],['119 E3 -319 -38 -17 25 126'],132.0,236.0,False,False
616,616.0,616.0,754.0,705.0,['125 -126 -25 17 64'],['125 -126 -25 17 64'],138.0,89.0,False,True
617,619.0,621.0,1328.0,704.0,['125 -126 -25 17 -13'],['125 -126 -25 17 -13'],709.0,83.0,False,True
618,660.0,619.0,853.0,880.0,['-119 119 E3 -319 325 E0 -E1'],['-119 119 E3 -319 325 E0 -E1'],193.0,261.0,False,True
619,625.0,625.0,1967.0,694.0,['-319 -38 -13 -3'],['-319 -117 -15 -3'],1342.0,69.0,False,False
620,663.0,622.0,1699.0,735.0,['-119 -15 -3 11'],['-119 -15 -3 11'],1036.0,113.0,False,True
621,628.0,635.0,693.0,713.0,['-319 319 -E3'],['-319 319 -E3'],65.0,78.0,False,True
622,669.0,669.0,800.0,823.0,['-119 119 E3 -319 325'],['-119 119 E3 -319 325'],131.0,154.0,False,True
623,623.0,628.0,728.0,831.0,['-121 -19 17 64'],['-121 -19 17 64'],105.0,203.0,False,True
624,624.0,624.0,667.0,693.0,['64 -121 125'],['64 -121 125'],43.0,69.0,False,True
625,625.0,626.0,771.0,781.0,['11 E4 E3 -319 319 -E3'],['11 E4 E3 -319 319 -E3'],146.0,155.0,False,True
626,698.0,1008.0,1427.0,1095.0,['117 313'],['117 313'],729.0,87.0,False,True
627,629.0,628.0,769.0,809.0,['9 17 38 319 -E3'],['9 17 38 319 -E3'],140.0,181.0,False,True
628,628.0,628.0,1796.0,947.0,['319 -319 -38 -13 13'],['319 -319 -117 -15 13'],1168.0,319.0,False,False
629,633.0,630.0,1494.0,1142.0,['-325 319 -E3 -E4'],['-325 -117 119 -E4'],861.0,512.0,False,False
630,632.0,642.0,2150.0,794.0,['-13 15 119 -119'],['-13 15 119 -119'],1518.0,152.0,False,True
631,631.0,634.0,771.0,815.0,['-123 -19 -9 9'],['-123 -19 -9 9'],140.0,181.0,False,True
632,633.0,637.0,922.0,825.0,['-38 -17 17'],['-38 -17 17'],289.0,188.0,False,True
633,633.0,633.0,719.0,757.0,['11 -11 7 E5 -138'],['11 -11 7 E5 -138'],86.0,124.0,False,True
634,635.0,638.0,705.0,741.0,['-25 19 123 -E1'],['-25 19 123 -E1'],70.0,103.0,False,True
635,637.0,635.0,753.0,868.0,['-E1 -313 -38 116'],['-E1 -116 116'],116.0,233.0,False,False
636,636.0,645.0,1993.0,725.0,['-13 -3 7 -7'],['-13 -3 7 -7'],1357.0,80.0,False,True
637,637.0,637.0,723.0,1015.0,['-313 313 E1 -E0'],['-313 313 E1 -E0'],86.0,378.0,False,True
638,643.0,647.0,725.0,932.0,['-38 64 -121 123'],['-38 -17 19 123'],82.0,285.0,False,False
639,640.0,640.0,762.0,751.0,['313 E1 -123 125 -126 126'],['313 E1 -123 125 -126 126'],122.0,111.0,False,True
640,672.0,672.0,837.0,867.0,['-119 119 E3 -319 313 E1 -123'],['-119 119 E3 -319 313 E1 -123'],165.0,195.0,False,True
641,641.0,642.0,1360.0,901.0,['138 -138 -25 17 116 -313'],['138 -138 -25 17 116 -313'],719.0,259.0,False,True
642,643.0,642.0,1800.0,1098.0,['19 -19 17 -13 13'],['19 -19 17 -13 13'],1157.0,456.0,False,True
643,643.0,644.0,721.0,770.0,['9 -9 7'],['9 -9 7'],78.0,126.0,False,True
644,646.0,650.0,739.0,943.0,['-38 64 -121 121'],['-38 -17 19 121'],93.0,293.0,False,False
645,645.0,646.0,1377.0,781.0,['-126 -25 17 38 -38'],['-126 -25 17 38 -38'],732.0,135.0,False,True
646,646.0,648.0,1431.0,851.0,['E4 E3 -319 -38 -13 15'],['E4 E3 -319 -117 -15 15'],785.0,203.0,False,False
647,649.0,649.0,794.0,789.0,['-9 9 19 123'],['-9 7 E5 -138 126 -125 123'],145.0,140.0,False,False
648,648.0,648.0,817.0,920.0,['E1 -123 123 -E1 -313 319 -319'],['E1 -123 -19 17 38 319 -319'],169.0,272.0,False,False
649,649.0,649.0,996.0,823.0,['-7 9 17 38 313'],['-7 11 E4 E3 -319 313'],347.0,174.0,False,False
650,653.0,650.0,823.0,903.0,['319 -319 -38 -17 25 138'],['319 -319 -38 -17 25 138'],170.0,253.0,False,True
651,652.0,651.0,836.0,1065.0,['325 E0 -123 -19 19'],['325 E0 -123 -19 19'],184.0,414.0,False,True
652,652.0,652.0,951.0,1023.0,['15 119 E3 -319 -38 116'],['15 119 E3 -319 -38 116'],299.0,371.0,False,True
653,653.0,655.0,743.0,745.0,['126 -125 123 -E0'],['126 -125 123 -E0'],90.0,90.0,True,True
654,654.0,654.0,1044.0,759.0,['-64'],['-64'],390.0,105.0,False,True
655,655.0,655.0,965.0,863.0,['-138 -25 17 -17'],['-138 -25 17 -17'],310.0,208.0,False,True
656,656.0,656.0,835.0,923.0,['E3 -319 -38 -17 25 138 -E5'],['E3 -319 -38 -17 25 138 -E5'],179.0,267.0,False,True
657,657.0,658.0,818.0,909.0,['-19 19 125 -126'],['-19 19 125 -126'],161.0,251.0,False,True
658,658.0,659.0,1291.0,848.0,['-121 -19 17 38'],['-121 -19 17 38'],633.0,189.0,False,True
659,659.0,659.0,1324.0,850.0,['-123 -19 -9 3'],['-123 -19 -9 3'],665.0,191.0,False,True
660,661.0,663.0,842.0,743.0,['38 -38 -17 -9 7'],['38 -117 -15 -3 7'],181.0,80.0,False,False
661,685.0,661.0,1331.0,987.0,['-117 119 E3 -319 -38'],['-117 119 E3 -319 -38'],646.0,326.0,False,True
662,662.0,662.0,2512.0,875.0,['3 -3 9 19 125 -126'],['3 -3 7 E5 -138 126 -125 125 -126'],1850.0,213.0,False,False
663,663.0,663.0,1387.0,798.0,['-7 9 17 -13'],['-7 7 E5 -138 -25 17 -13'],724.0,135.0,False,False
664,664.0,664.0,1332.0,908.0,['325 E0 -123 -19 -9 3'],['325 E0 -123 -19 -9 3'],668.0,244.0,False,True
665,665.0,665.0,1747.0,779.0,['319 -319 -38 -13'],['319 -319 -38 -13'],1082.0,114.0,False,True
666,666.0,666.0,814.0,1018.0,['-E1 -313 313 E1 -E0'],['-E1 -116 116 E1 -E0'],148.0,352.0,False,False
667,667.0,667.0,811.0,878.0,['138 -138 126 -125 -19'],['138 -138 126 -125 -19'],144.0,211.0,False,True
668,669.0,672.0,752.0,898.0,['-E1 -313'],['-E1 -313'],83.0,226.0,False,True
669,669.0,669.0,1019.0,793.0,['25 -25 17 38 319 -E3'],['25 -25 17 38 319 -E3'],350.0,124.0,False,True
670,670.0,670.0,786.0,976.0,['116 -313 319 -319'],['116 E1 -123 -19 17 38 319 -319'],116.0,306.0,False,False
671,671.0,671.0,781.0,740.0,['319 -E3 -E4'],['319 -E3 -E4'],110.0,69.0,False,True
672,674.0,672.0,1843.0,951.0,['38 -38 64 -121 121 -64'],"['38 -38 -17 19 121 -64', '38 -38 64 -121 121 -64']",1169.0,279.0,False,False
673,673.0,674.0,856.0,849.0,['E3 -319 -38 -17 -9 7 E5'],['E3 -319 -117 -15 -3 7 E5'],183.0,175.0,False,False
674,674.0,674.0,1781.0,1033.0,['-E3 -E4 -11 9 17 116 -313'],['-E3 -119 119 E3 -319 -38 116 -313'],1107.0,359.0,False,False
675,675.0,675.0,1324.0,805.0,['-7 9 17 116'],['-7 7 E5 -138 -25 17 116'],649.0,130.0,False,False
676,676.0,677.0,761.0,808.0,['E4 E3 -319 325'],['E4 E3 -319 325'],85.0,131.0,False,True
677,679.0,679.0,1396.0,1117.0,['319 -319 -38 64 -121 125 -126'],"['319 -319 -38 -17 19 125 -126', '319 -319 -38 64 -121 125 -126']",717.0,438.0,False,False
678,697.0,678.0,759.0,737.0,['-25 25 126'],['-25 25 126'],62.0,59.0,False,True
679,679.0,679.0,1821.0,1069.0,['7 -7 3 15 117'],['7 -7 3 15 117'],1142.0,390.0,False,True
680,683.0,681.0,1315.0,896.0,['-123 -19 17 38'],['-123 -19 17 38'],632.0,215.0,False,True
681,681.0,683.0,1828.0,931.0,['38 -38 116 -313'],['38 -38 116 -313'],1147.0,248.0,False,True
682,682.0,682.0,1975.0,737.0,['3 -3'],['3 -3'],1293.0,55.0,False,True
683,684.0,683.0,865.0,920.0,['9 19 125 -126'],['9 19 125 -126'],181.0,237.0,False,True
684,686.0,684.0,2155.0,1020.0,['-E1 -313 -38 -13 15 119 E3'],"['-E1 -116 -13 15 119 E3', '-E1 -116 38 -117 119 E3', '-E1 -116 -13 15 119 E3']",1469.0,336.0,False,False
685,685.0,691.0,1461.0,938.0,['-17 17 38 319 -E3'],['-17 17 38 319 -E3'],776.0,247.0,False,True
686,687.0,686.0,1879.0,1094.0,['-38 38 313 -116'],['-38 38 313 -116'],1192.0,408.0,False,True
687,691.0,687.0,1692.0,748.0,['-117 -15 -3 11'],['-117 -15 -3 11'],1001.0,61.0,False,True
688,688.0,696.0,851.0,905.0,['-19 -9 7 E5'],['-19 -9 7 E5'],163.0,209.0,False,True
689,691.0,689.0,1898.0,1096.0,['-7 9 17 38 313 -116'],['-7 11 E4 E3 -319 313 -116'],1207.0,407.0,False,False
690,690.0,690.0,1403.0,934.0,['E1 -123 -19 17 38'],['E1 -123 -19 17 38'],713.0,244.0,False,True
691,1484.0,691.0,1850.0,973.0,['13 38 313'],['13 38 313'],366.0,282.0,False,True
692,692.0,693.0,1720.0,905.0,['-126 -25 17 116 -313'],['-126 -25 17 116 -313'],1028.0,212.0,False,True
693,693.0,693.0,2073.0,991.0,['325 E0 -123 -19 17 -13 15'],['325 E0 -123 -19 17 -13 15'],1380.0,298.0,False,True
694,695.0,696.0,930.0,753.0,['-126 -25 17'],['-126 -25 17'],235.0,57.0,False,True
695,695.0,699.0,760.0,805.0,['-E3 -E4 -11'],['-E3 -E4 -11'],65.0,106.0,False,True
